asap1_id,Region,Rain,Drought,Country,Continent
1215,Liguria,7.0,0.0,Italy,Europe
1216,Missan,9.0,6.0,Iraq,Asia
1217,Molise,17.0,0.0,Italy,Europe
1218,Piemonte,9.0,0.0,Italy,Europe
1219,Aomori,11.0,0.0,Japan,Asia
1220,Valle D'aosta,4.0,2.0,Italy,Europe
1221,Kelantan,5.0,0.0,Malaysia,Asia
1222,Veneto,11.0,1.0,Italy,Europe
1223,Aiti,17.0,0.0,Japan,Asia
1224,Ehime,15.0,0.0,Japan,Asia
1225,Iwate,17.0,0.0,Japan,Asia
1226,Ibaraki,20.0,0.0,Japan,Asia
1227,Kagawa,15.0,0.0,Japan,Asia
1228,Orenburgskaya ,8.0,10.0,Russian Fed.,Asia
1229,Kagosima,18.0,0.0,Japan,Asia
1230,Kooti,11.0,0.0,Japan,Asia
1231,Kanagawa,11.0,0.0,Japan,Asia
1232,Nara,12.0,0.0,Japan,Asia
1233,Niigata,16.0,0.0,Japan,Asia
1234,Ooita,13.0,0.0,Japan,Asia
1235,Finnmark,0.0,0.0,Norway,Europe
1236,Oosaka,11.0,0.0,Japan,Asia
1237,Saitama,18.0,0.0,Japan,Asia
1238,Hordaland,6.0,0.0,Norway,Europe
1239,Ma'an,0.0,0.0,Jordan,Asia
1240,Pavlodarskaya,10.0,19.0,Kazakhstan,Asia
1241,Siga,15.0,0.0,Japan,Asia
1242,Kustanayskaya,11.0,15.0,Kazakhstan,Asia
1243,Totigi,18.0,0.0,Japan,Asia
1244,Tookyoo,12.0,0.0,Japan,Asia
1245,Severo,15.0,12.0,Kazakhstan,Asia
1246,Tottori,12.0,0.0,Japan,Asia
1247,Toyama,17.0,0.0,Japan,Asia
1248,Yamagata,22.0,0.0,Japan,Asia
1249,Yamaguti,19.0,0.0,Japan,Asia
1250,Yamanasi,15.0,0.0,Japan,Asia
1251,Balqa,7.0,8.0,Jordan,Asia
1252,Karak,1.0,8.0,Jordan,Asia
1253,Aqaba,0.0,0.0,Jordan,Asia
1254,Xaignabouli,5.0,1.0,Laos,Asia
1255,Amman,3.0,6.0,Jordan,Asia
1257,Mafraq,5.0,3.0,Jordan,Asia
1258,Zarqa,3.0,4.0,Jordan,Asia
1259,Tafiela,5.0,8.0,Jordan,Asia
1260,Irbid,8.0,4.0,Jordan,Asia
1262,Almatinskaya,22.0,0.0,Kazakhstan,Asia
1263,Champasak,7.0,5.0,Laos,Asia
1264,Madaba,4.0,5.0,Jordan,Asia
1265,Akmolinskaya,15.0,8.0,Kazakhstan,Asia
1266,Aktyubinskaya,25.0,10.0,Kazakhstan,Asia
1267,Houaphan,13.0,0.0,Laos,Asia
1268,Kyzylordinskaya,13.0,0.0,Kazakhstan,Asia
1269,Khammouan,21.0,3.0,Laos,Asia
1271,Mangistauskaya,0.0,0.0,Kazakhstan,Asia
1272,Salavan,22.0,4.0,Laos,Asia
1273,Savannakhet,13.0,3.0,Laos,Asia
1274,Bokeo,17.0,0.0,Laos,Asia
1275,Grand Bassa,13.0,2.0,Liberia,Africa
1276,Louang-Namtha,16.0,0.0,Laos,Asia
1277,Oudomxai,17.0,0.0,Laos,Asia
1278,Xekong,15.0,5.0,Laos,Asia
1279,Vientiane cap.,9.0,0.0,Laos,Asia
1280,Sawfajjin,0.0,0.0,Libya,Africa
1282,Grand Kru,4.0,0.0,Liberia,Africa
1287,Southland,26.0,0.0,New Zealand,Oceania
1289,Bomi,9.0,3.0,Liberia,Africa
1290,Gbarpolu,0.0,0.0,Liberia,Africa
1291,Grand Cape Mount,6.0,4.0,Liberia,Africa
1292,Omskaya ,9.0,6.0,Russian Fed.,Asia
1293,Ajdabiya,0.0,0.0,Libya,Africa
1294,Al Jabal A.K.,8.0,9.0,Libya,Africa
1295,Margibi,14.0,4.0,Liberia,Africa
1296,Maryland,5.0,3.0,Liberia,Africa
1297,Al Fatah,7.0,5.0,Libya,Africa
1298,Montserrado,12.0,4.0,Liberia,Africa
1299,Al Khoms,6.0,9.0,Libya,Africa
1300,River Gee,0.0,0.0,Liberia,Africa
1301,Al Kufrah,0.0,0.0,Libya,Africa
1302,Sinoe,0.0,0.0,Liberia,Africa
1303,Vologodskaya ,11.0,1.0,Russian Fed.,Asia
1304,Al Jufrah,0.0,0.0,Libya,Africa
1305,Az Zawia,9.0,12.0,Libya,Africa
1306,Ash Shati,0.0,0.0,Libya,Africa
1307,Voronezhskaya ,5.0,10.0,Russian Fed.,Asia
1308,Banghazi,4.0,4.0,Libya,Africa
1309,Awbari (ubari),0.0,0.0,Libya,Africa
1310,Ghadamis,0.0,0.0,Libya,Africa
1311,Misurata,11.0,18.0,Libya,Africa
1312,Darnah,7.0,6.0,Libya,Africa
1313,Gharyan,0.0,0.0,Libya,Africa
1314,Caaguazu,19.0,1.0,Paraguay,South America
1315,Murzuq,0.0,0.0,Libya,Africa
1316,Nuqat Al Khams,8.0,5.0,Libya,Africa
1317,Sabha,0.0,8.0,Libya,Africa
1318,Caazapa,9.0,1.0,Paraguay,South America
1319,Surt (sirte),0.0,0.0,Libya,Africa
1320,Tarhunah,6.0,9.0,Libya,Africa
1321,Tripoli,11.0,8.0,Libya,Africa
1322,Yafran (yefren),4.0,6.0,Libya,Africa
1323,Zeleitin,12.0,8.0,Libya,Africa
1324,Alytaus,9.0,11.0,Lithuania,Europe
1325,Johor,12.0,0.0,Malaysia,Asia
1326,Marijampoles,11.0,8.0,Lithuania,Europe
1327,Kedah,21.0,0.0,Malaysia,Asia
1328,Kauno,7.0,14.0,Lithuania,Europe
1329,Klaipedos,3.0,11.0,Lithuania,Europe
1330,Madinah,0.0,0.0,Saudi Arabia,Asia
1331,Orlovskaya ,6.0,7.0,Russian Fed.,Asia
1332,Panevezio,2.0,14.0,Lithuania,Europe
1333,Siauliu,4.0,13.0,Lithuania,Europe
1334,Penzenskaya ,4.0,15.0,Russian Fed.,Asia
1335,Melaka,6.0,0.0,Malaysia,Asia
1336,Taurages,2.0,12.0,Lithuania,Europe
1337,Makkah,0.0,0.0,Saudi Arabia,Asia
1338,Telsiu,3.0,12.0,Lithuania,Europe
1339,East Sepik,8.0,0.0,Papua New Guinea,Oceania
1340,Utenos,2.0,8.0,Lithuania,Europe
1341,Vilniaus,2.0,7.0,Lithuania,Europe
1342,Northern Region,10.0,0.0,Malawi,Africa
1343,Southern Region,11.0,4.0,Malawi,Africa
1344,Pahang,6.0,0.0,Malaysia,Asia
1345,Negeri Sembilan,5.0,0.0,Malaysia,Asia
1346,Kidal,0.0,0.0,Mali,Africa
1347,Perak,19.0,0.0,Malaysia,Asia
1348,Adrar,0.0,0.0,Mauritania,Africa
1349,Gao,0.0,0.0,Mali,Africa
1350,Dakhlet N.,0.0,0.0,Mauritania,Africa
1351,Northern,0.0,0.0,Sierra Leone,Africa
1352,Kayes,10.0,3.0,Mali,Africa
1353,Koulikoro,7.0,0.0,Mali,Africa
1354,Adamawa,5.0,2.0,Nigeria,Africa
1355,Assaba,0.0,0.0,Mauritania,Africa
1356,Hodh Ech Chargi,8.0,4.0,Mauritania,Africa
1357,Permskaya ,5.0,1.0,Russian Fed.,Asia
1358,Brakna,0.0,0.0,Mauritania,Africa
1359,Gorgol,2.0,8.0,Mauritania,Africa
1360,Southern,0.0,0.0,Sierra Leone,Africa
1361,Akwa Ibom,13.0,8.0,Nigeria,Africa
1362,Guidimakha,7.0,8.0,Mauritania,Africa
1363,Banska Bystrica,11.0,11.0,Slovakia,Europe
1364,Hodh El Gharbi,11.0,3.0,Mauritania,Africa
1365,Inchiri,0.0,0.0,Mauritania,Africa
1366,Tagant,0.0,0.0,Mauritania,Africa
1367,Paraguari,9.0,2.0,Paraguay,South America
1368,Chontales,12.0,0.0,Nicaragua,North America
1369,Guerrero,14.0,0.0,Mexico,North America
1370,Tiris-Zemmour,0.0,0.0,Mauritania,Africa
1371,Primorskiy Kray,6.0,0.0,Russian Fed.,Asia
1372,Aguascalientes,17.0,9.0,Mexico,North America
1373,Baja California,2.0,8.0,Mexico,North America
1374,Telemark,8.0,10.0,Norway,Europe
1375,Colima,24.0,0.0,Mexico,North America
1376,Govi-Altai,0.0,0.0,Mongolia,Asia
1377,Dornogovi,0.0,0.0,Mongolia,Asia
1378,Itapua,3.0,3.0,Paraguay,South America
1379,Distrito Federal,9.0,9.0,Mexico,North America
1380,Selenge,6.0,11.0,Mongolia,Asia
1381,Durango,23.0,4.0,Mexico,North America
1382,Guanajuato,15.0,12.0,Mexico,North America
1383,Morelos,11.0,0.0,Mexico,North America
1384,Queretaro,22.0,11.0,Mexico,North America
1385,Quintana Roo,11.0,0.0,Mexico,North America
1386,San Luis Potosi,12.0,14.0,Mexico,North America
1387,Tlaxcala,17.0,7.0,Mexico,North America
1388,Yucatan,11.0,0.0,Mexico,North America
1389,Zacatecas,17.0,7.0,Mexico,North America
1390,Uvs,0.0,0.0,Mongolia,Asia
1391,Dundgovi,0.0,0.0,Mongolia,Asia
1392,Xentii,5.0,8.0,Mongolia,Asia
1393,Xovd,0.0,0.0,Mongolia,Asia
1394,To'v,9.0,14.0,Mongolia,Asia
1395,Xo'vsgol,0.0,0.0,Mongolia,Asia
1396,Khomas,0.0,0.0,Namibia,Africa
1397,Govisu'mber,0.0,0.0,Mongolia,Asia
1398,Misiones,10.0,4.0,Paraguay,South America
1399,O'mnogovi,0.0,0.0,Mongolia,Asia
1400,Canterbury,18.0,0.0,New Zealand,Oceania
1401,Ulaanbaatar,0.0,0.0,Mongolia,Asia
1402,Tambovskaya ,5.0,6.0,Russian Fed.,Asia
1403,O'vorxangai,0.0,0.0,Mongolia,Asia
1404,Su'xbaatar,0.0,0.0,Mongolia,Asia
1405,Neembucu,0.0,0.0,Paraguay,South America
1406,Zavxan,0.0,0.0,Mongolia,Asia
1407,Otjozondjupa,0.0,0.0,Namibia,Africa
1409,Ohangwena,6.0,5.0,Namibia,Africa
1410,Omaheke,0.0,0.0,Namibia,Africa
1411,Pskovskaya ,6.0,0.0,Russian Fed.,Asia
1412,Central,20.0,3.0,Nepal,Asia
1413,Omusati,10.0,3.0,Namibia,Africa
1414,Eastern,24.0,1.0,Nepal,Asia
1415,Oshikoto,6.0,12.0,Namibia,Africa
1416,Niger,8.0,3.0,Nigeria,Africa
1417,Oshana,6.0,6.0,Namibia,Africa
1418,Nordland,3.0,2.0,Norway,Europe
1419,Bay Of Plenty,15.0,0.0,New Zealand,Oceania
1420,Rostovskaya ,20.0,1.0,Russian Fed.,Asia
1421,East Cape,11.0,0.0,New Zealand,Oceania
1422,East New Britain,0.0,0.0,Papua New Guinea,Oceania
1423,Osun,5.0,2.0,Nigeria,Africa
1424,Otago,20.0,0.0,New Zealand,Oceania
1425,Hawke's Bay,12.0,0.0,New Zealand,Oceania
1426,Oestfold,17.0,8.0,Norway,Europe
1427,Nelson,19.0,0.0,New Zealand,Oceania
1428,Taranaki,11.0,0.0,New Zealand,Oceania
1429,Waikato,9.0,0.0,New Zealand,Oceania
1430,Ryazanskaya ,5.0,11.0,Russian Fed.,Asia
1431,Wanganui,14.0,0.0,New Zealand,Oceania
1432,East Highlands,8.0,0.0,Papua New Guinea,Oceania
1433,Leon,4.0,1.0,Nicaragua,North America
1434,Atlantico Norte,8.0,0.0,Nicaragua,North America
1435,Wellington,9.0,0.0,New Zealand,Oceania
1436,Boaco,7.0,0.0,Nicaragua,North America
1437,Taraba,8.0,0.0,Nigeria,Africa
1438,Managua,12.0,6.0,Nicaragua,North America
1439,Stavropolskiy,23.0,2.0,Russian Fed.,Asia
1440,Carazo,2.0,0.0,Nicaragua,North America
1441,Chinandega,3.0,0.0,Nicaragua,North America
1442,Moere Og Romsdal,4.0,4.0,Norway,Europe
1443,Esteli,2.0,0.0,Nicaragua,North America
1444,Granada,3.0,4.0,Nicaragua,North America
1445,Chollabuk-do,15.0,0.0,South Korea,Asia
1446,Nord-troendelag,6.0,0.0,Norway,Europe
1447,Jinotega,6.0,0.0,Nicaragua,North America
1448,Madriz,5.0,0.0,Nicaragua,North America
1449,Matagalpa,2.0,0.0,Nicaragua,North America
1450,Rogaland,8.0,4.0,Norway,Europe
1451,Lampang,7.0,0.0,Thailand,Asia
1452,Nueva Segovia,4.0,0.0,Nicaragua,North America
1453,Diffa,7.0,3.0,Niger,Africa
1454,Maradi,4.0,5.0,Niger,Africa
1455,Tillaberi,3.0,5.0,Niger,Africa
1456,Rio San Juan,15.0,0.0,Nicaragua,North America
1457,Anambra,5.0,2.0,Nigeria,Africa
1458,Rivas,6.0,0.0,Nicaragua,North America
1459,Agadez,0.0,0.0,Niger,Africa
1460,Dosso,4.0,1.0,Niger,Africa
1461,Tahoua,3.0,6.0,Niger,Africa
1462,FCT - Abuja,3.0,0.0,Nigeria,Africa
1463,Zinder,4.0,7.0,Niger,Africa
1464,Benue,3.0,0.0,Nigeria,Africa
1465,Aust-agder,7.0,7.0,Norway,Europe
1466,Borno,10.0,5.0,Nigeria,Africa
1467,Cross River,9.0,1.0,Nigeria,Africa
1468,Delta,4.0,2.0,Nigeria,Africa
1469,Vest-Agder,9.0,9.0,Norway,Europe
1470,Edo,3.0,2.0,Nigeria,Africa
1472,Soer-Troendelag,6.0,0.0,Norway,Europe
1473,Jigawa,3.0,4.0,Nigeria,Africa
1474,Sogn og Fjordane,5.0,2.0,Norway,Europe
1475,Kaduna,10.0,1.0,Nigeria,Africa
1476,Madang,2.0,0.0,Papua New Guinea,Oceania
1477,Sverdlovskaya ,5.0,5.0,Russian Fed.,Asia
1478,Kano,4.0,5.0,Nigeria,Africa
1479,Katsina,6.0,2.0,Nigeria,Africa
1480,Troms,0.0,0.0,Norway,Europe
1481,Kebbi,8.0,2.0,Nigeria,Africa
1482,Zakarpats'ka,17.0,8.0,Ukraine,Europe
1483,Kogi,2.0,0.0,Nigeria,Africa
1484,Kwara,12.0,0.0,Nigeria,Africa
1485,Ogun,0.0,0.0,Nigeria,Africa
1486,FA Tribal Areas,25.0,4.0,Pakistan,Asia
1487,N.W. Frontier,20.0,1.0,Pakistan,Asia
1488,Oyo,9.0,4.0,Nigeria,Africa
1489,Buskerud,6.0,14.0,Norway,Europe
1490,Punjab,22.0,10.0,Pakistan,Asia
1491,Yobe,9.0,4.0,Nigeria,Africa
1492,Akershus,16.0,12.0,Norway,Europe
1493,Chimbu,10.0,0.0,Papua New Guinea,Oceania
1494,Oppland,9.0,1.0,Norway,Europe
1495,Hedmark,6.0,10.0,Norway,Europe
1496,Vestfold,10.0,17.0,Norway,Europe
1497,A Sharqiya,0.0,0.0,Oman,Asia
1498,Al Batnah,24.0,7.0,Oman,Asia
1499,Tatarstan Rep.,3.0,11.0,Russian Fed.,Asia
1500,Al Dhahira,0.0,0.0,Oman,Asia
1501,Al Wusta,0.0,0.0,Oman,Asia
1502,Enga,0.0,0.0,Papua New Guinea,Oceania
1503,New Ireland,0.0,0.0,Papua New Guinea,Oceania
1504,Dhofar,0.0,0.0,Oman,Asia
1505,Muscat,0.0,0.0,Oman,Asia
1506,Balochistan,19.0,0.0,Pakistan,Asia
1507,Coclé,9.0,0.0,Panama,North America
1508,Northern,12.0,0.0,Papua New Guinea,Oceania
1509,North Solomons,0.0,0.0,Papua New Guinea,Oceania
1510,Alto Parana,17.0,14.0,Paraguay,South America
1511,Herrera,6.0,1.0,Panama,North America
1512,South Highlands,0.0,0.0,Papua New Guinea,Oceania
1513,West New Britain,0.0,0.0,Papua New Guinea,Oceania
1514,Central,18.0,0.0,Papua New Guinea,Oceania
1515,Los Santos,1.0,2.0,Panama,North America
1516,Boqueron,2.0,12.0,Paraguay,South America
1517,Manus,0.0,0.0,Papua New Guinea,Oceania
1518,Milne Bay,6.0,0.0,Papua New Guinea,Oceania
1519,West Sepik,0.0,0.0,Papua New Guinea,Oceania
1520,Amambay,14.0,0.0,Paraguay,South America
1521,West,19.0,0.0,Papua New Guinea,Oceania
1522,West Highlands,7.0,0.0,Papua New Guinea,Oceania
1523,Alto Paraguay,8.0,5.0,Paraguay,South America
1524,Central,15.0,0.0,Paraguay,South America
1525,Presidente Hayes,22.0,6.0,Paraguay,South America
1526,San Pedro,21.0,0.0,Paraguay,South America
1527,Cordillera,13.0,0.0,Paraguay,South America
1528,Amazonas,19.0,0.0,Peru,South America
1529,Ancash,2.0,3.0,Peru,South America
1530,Guaira,8.0,0.0,Paraguay,South America
1531,Tumbes,3.0,10.0,Peru,South America
1532,Delaware,9.0,0.0,USA,North America
1533,Ucayali,14.0,0.0,Peru,South America
1534,Lang Son,18.0,0.0,Viet Nam,Asia
1535,Cordillera,9.0,0.0,Philippines,Asia
1536,Ilocos Region,13.0,0.0,Philippines,Asia
1537,Bacau,12.0,7.0,Romania,Europe
1538,Cheju-do,20.0,0.0,South Korea,Asia
1539,Alba,22.0,13.0,Romania,Europe
1540,KhantyMansyiskiy,0.0,0.0,Russian Fed.,Asia
1541,Arad,17.0,0.0,Romania,Europe
1542,Kirovskaya ,1.0,5.0,Russian Fed.,Asia
1543,Arges,20.0,10.0,Romania,Europe
1544,Braila,20.0,4.0,Romania,Europe
1545,Komi-permyatskiy,4.0,11.0,Russian Fed.,Asia
1546,Bihor,17.0,6.0,Romania,Europe
1547,Banten,15.0,0.0,Indonesia,Asia
1548,Krasnodarskiy,10.0,4.0,Russian Fed.,Asia
1549,L'vivs'ka,16.0,2.0,Ukraine,Europe
1550,Bistrita-nasaud,21.0,15.0,Romania,Europe
1551,Kurskaya ,7.0,9.0,Russian Fed.,Asia
1552,Tulskaya ,11.0,7.0,Russian Fed.,Asia
1554,Name Unknown,17.0,7.0,Russian Fed.,Asia
1555,Botosani,15.0,12.0,Romania,Europe
1556,Leningradskaya ,11.0,0.0,Russian Fed.,Asia
1557,Brasov,21.0,7.0,Romania,Europe
1558,Koryakskiy Okrug,0.0,0.0,Russian Fed.,Asia
1559,Bucuresti,26.0,1.0,Romania,Europe
1560,Lipetskaya ,6.0,9.0,Russian Fed.,Asia
1561,Tomskaya ,3.0,0.0,Russian Fed.,Asia
1562,Sukhothai,6.0,3.0,Thailand,Asia
1563,Buzau,24.0,9.0,Romania,Europe
1564,Arizona,9.0,1.0,USA,North America
1565,Moskovskaya ,7.0,3.0,Russian Fed.,Asia
1566,Krasnoyarskiy,8.0,0.0,Russian Fed.,Asia
1567,Calarasi,21.0,4.0,Romania,Europe
1568,Magadanskaya ,0.0,0.0,Russian Fed.,Asia
1569,Dolj,31.0,4.0,Romania,Europe
1570,Sakhalinskaya ,0.0,0.0,Russian Fed.,Asia
1571,Caras-severin,14.0,2.0,Romania,Europe
1572,Altayskiy Kray,7.0,5.0,Russian Fed.,Asia
1573,Cluj,23.0,7.0,Romania,Europe
1574,Amurskaya ,8.0,0.0,Russian Fed.,Asia
1575,Constanta,13.0,6.0,Romania,Europe
1576,Murmanskaya ,0.0,0.0,Russian Fed.,Asia
1577,Covasna,19.0,10.0,Romania,Europe
1578,Tverskaya ,12.0,2.0,Russian Fed.,Asia
1579,Dimbovita,22.0,12.0,Romania,Europe
1580,Galati,23.0,8.0,Romania,Europe
1581,Surat Thani,17.0,0.0,Thailand,Asia
1582,Giurgiu,21.0,0.0,Romania,Europe
1583,Belgorodskaya ,7.0,10.0,Russian Fed.,Asia
1584,Gorj,17.0,5.0,Romania,Europe
1585,Thua Thien - Hue,16.0,0.0,Viet Nam,Asia
1586,Tyumenskaya ,10.0,1.0,Russian Fed.,Asia
1587,Harghita,15.0,12.0,Romania,Europe
1588,Arkhangelskaya ,0.0,0.0,Russian Fed.,Asia
1589,Hunedoara,15.0,10.0,Romania,Europe
1590,Ialomita,27.0,0.0,Romania,Europe
1591,Bac Giang,18.0,0.0,Viet Nam,Asia
1592,Astrakhanskaya ,22.0,4.0,Russian Fed.,Asia
1593,Chechnya Rep.,34.0,6.0,Russian Fed.,Asia
1594,Iasi,16.0,16.0,Romania,Europe
1595,Maramures,18.0,12.0,Romania,Europe
1596,Bashkortostan,3.0,8.0,Russian Fed.,Asia
1597,Mehedinti,20.0,11.0,Romania,Europe
1598,Karatchayevo,20.0,7.0,Russian Fed.,Asia
1599,Bryanskaya ,5.0,4.0,Russian Fed.,Asia
1600,Aginskiy B.A.O.,0.0,0.0,Russian Fed.,Asia
1601,Tyva Rep.,8.0,6.0,Russian Fed.,Asia
1602,Mures,16.0,11.0,Romania,Europe
1603,Buryatiya Rep.,0.0,0.0,Russian Fed.,Asia
1604,Neamt,12.0,6.0,Romania,Europe
1605,Commewijne,0.0,0.0,Suriname,South America
1606,Olt,31.0,7.0,Romania,Europe
1607,Chelyabinskaya ,4.0,24.0,Russian Fed.,Asia
1608,Prahova,23.0,18.0,Romania,Europe
1609,Salaj,15.0,9.0,Romania,Europe
1610,Satu Mare,25.0,4.0,Romania,Europe
1611,Chitinskaya ,0.0,0.0,Russian Fed.,Asia
1612,Sibiu,15.0,6.0,Romania,Europe
1613,Suceava,10.0,3.0,Romania,Europe
1614,Surin,9.0,2.0,Thailand,Asia
1615,Teleorman,33.0,7.0,Romania,Europe
1616,Timis,25.0,5.0,Romania,Europe
1617,Dagestan Rep.,28.0,4.0,Russian Fed.,Asia
1618,Riyad,23.0,0.0,Saudi Arabia,Asia
1619,Tulcea,29.0,3.0,Romania,Europe
1620,Cao Bang,17.0,0.0,Viet Nam,Asia
1621,Kamchatskaya ,0.0,0.0,Russian Fed.,Asia
1622,Vaslui,15.0,12.0,Romania,Europe
1623,Karelya Rep.,0.0,0.0,Russian Fed.,Asia
1624,Vilcea,19.0,2.0,Romania,Europe
1625,Kemerovskaya ,7.0,5.0,Russian Fed.,Asia
1626,Vrancea,16.0,19.0,Romania,Europe
1627,Adygeya Rep.,15.0,7.0,Russian Fed.,Asia
1628,Altay Rep.,0.0,0.0,Russian Fed.,Asia
1629,Rio De Oro,0.0,0.0,Western Sahara,Africa
1630,Chukotskiy Okrug,0.0,0.0,Russian Fed.,Asia
1631,Evenkiyskiy O.,0.0,0.0,Russian Fed.,Asia
1632,Ingushetiya Rep.,26.0,6.0,Russian Fed.,Asia
1633,Irkutskaya ,12.0,0.0,Russian Fed.,Asia
1634,Ivanovskaya ,8.0,1.0,Russian Fed.,Asia
1635,Kalmykiya Rep.,6.0,3.0,Russian Fed.,Asia
1636,Kabardino B.,14.0,3.0,Russian Fed.,Asia
1637,Kaluzhskaya ,7.0,4.0,Russian Fed.,Asia
1638,Khabarovskiy,0.0,0.0,Russian Fed.,Asia
1639,Kostromskaya ,11.0,0.0,Russian Fed.,Asia
1640,Hallands Laen,11.0,5.0,Sweden,Europe
1641,Novgorodskaya ,0.0,0.0,Russian Fed.,Asia
1642,Eastern,0.0,0.0,Sierra Leone,Africa
1643,Kurganskaya ,8.0,11.0,Russian Fed.,Asia
1644,Skaane Laen,12.0,7.0,Sweden,Europe
1645,Mariy-el Rep.,3.0,8.0,Russian Fed.,Asia
1646,Nitra,24.0,6.0,Slovakia,Europe
1647,Mordoviya Rep.,4.0,10.0,Russian Fed.,Asia
1648,Presov,9.0,5.0,Slovakia,Europe
1649,Nenetskiy Okrug,0.0,0.0,Russian Fed.,Asia
1650,Nizhegorodskaya ,4.0,8.0,Russian Fed.,Asia
1651,Sakha Rep.,0.0,0.0,Russian Fed.,Asia
1652,Samarskaya ,8.0,20.0,Russian Fed.,Asia
1653,Uppsala Laen,9.0,15.0,Sweden,Europe
1654,Udmurtiya Rep.,3.0,8.0,Russian Fed.,Asia
1655,Trnava,23.0,6.0,Slovakia,Europe
1656,Ulyanovskaya ,6.0,18.0,Russian Fed.,Asia
1657,Zilna,12.0,4.0,Slovakia,Europe
1658,Sankt-peterburg,0.0,0.0,Russian Fed.,Asia
1659,Al_Qunaytirah,9.0,2.0,Syria,Asia
1660,Saratovskaya ,9.0,20.0,Russian Fed.,Asia
1661,Galgaduud,0.0,0.0,Somalia,Africa
1662,Ustordynskiy BO,10.0,4.0,Russian Fed.,Asia
1663,Vladimirskaya ,4.0,9.0,Russian Fed.,Asia
1664,Severnaya,17.0,2.0,Russian Fed.,Asia
1665,Smolenskaya ,5.0,2.0,Russian Fed.,Asia
1666,Hail,7.0,0.0,Saudi Arabia,Asia
1667,Taymyrskiy Okrug,0.0,0.0,Russian Fed.,Asia
1668,Yamalo-nenetskiy,0.0,0.0,Russian Fed.,Asia
1669,Jizan,18.0,3.0,Saudi Arabia,Asia
1670,Yaroslavskaya ,13.0,1.0,Russian Fed.,Asia
1671,Yevreyskaya A. ,9.0,1.0,Russian Fed.,Asia
1672,Asir,2.0,0.0,Saudi Arabia,Asia
1673,Baha,6.0,0.0,Saudi Arabia,Asia
1674,Marsabit,0.0,0.0,Kenya,Africa
1675,Eastern Province,0.0,0.0,Saudi Arabia,Asia
1676,Kisii,11.0,0.0,Kenya,Africa
1677,Jawf,7.0,0.0,Saudi Arabia,Asia
1678,Najran,0.0,0.0,Saudi Arabia,Asia
1679,Homa Bay,15.0,4.0,Kenya,Africa
1680,North Frontier,0.0,0.0,Saudi Arabia,Asia
1681,Kisumu,17.0,9.0,Kenya,Africa
1682,Sipaliwini,0.0,0.0,Suriname,South America
1683,Tana River,0.0,0.0,Kenya,Africa
1684,Quassim,12.0,0.0,Saudi Arabia,Asia
1685,Tabuk,2.0,0.0,Saudi Arabia,Asia
1686,Mudug,0.0,0.0,Somalia,Africa
1687,Thies,0.0,9.0,Senegal,Africa
1688,Ziguinchor,0.0,4.0,Senegal,Africa
1689,Montenegro,6.0,0.0,Montenegro,Europe
1690,Serbia,12.0,5.0,Serbia,Europe
1691,Bratislava,18.0,0.0,Slovakia,Europe
1692,Kosice,15.0,7.0,Slovakia,Europe
1693,Trencin,11.0,15.0,Slovakia,Europe
1694,Awdal,0.0,0.0,Somalia,Africa
1695,Isiolo,0.0,0.0,Kenya,Africa
1696,Bakool,0.0,0.0,Somalia,Africa
1697,Bari,0.0,0.0,Somalia,Africa
1698,Antalya,12.0,0.0,Turkey,Asia
1699,Gedo,14.0,11.0,Somalia,Africa
1700,Nugaal,0.0,0.0,Somalia,Africa
1701,Bay,8.0,9.0,Somalia,Africa
1702,Juba Hoose,23.0,14.0,Somalia,Africa
1703,Shabelle Hoose,12.0,5.0,Somalia,Africa
1704,Shabelle Dhexe,5.0,7.0,Somalia,Africa
1705,Bangkok,16.0,0.0,Thailand,Asia
1706,Sanaag,0.0,0.0,Somalia,Africa
1707,Togdheer,0.0,0.0,Somalia,Africa
1708,Buriram,8.0,2.0,Thailand,Asia
1709,Sool,0.0,0.0,Somalia,Africa
1710,Woqooyi Galbeed,8.0,6.0,Somalia,Africa
1711,White Nile,2.0,2.0,Sudan,Africa
1712,Free State,8.0,12.0,South Africa,Africa
1713,Gauteng,8.0,13.0,South Africa,Africa
1714,Kampaeng Phet,5.0,0.0,Thailand,Asia
1715,Kanchanaburi,10.0,3.0,Thailand,Asia
1716,West,11.0,0.0,Sri Lanka,Asia
1717,Al Jazeera,2.0,5.0,Sudan,Africa
1718,Nile,0.0,0.0,Sudan,Africa
1719,Blue Nile,5.0,4.0,Sudan,Africa
1720,Sennar,4.0,9.0,Sudan,Africa
1721,East Equatoria,0.0,0.0,South Sudan,Africa
1722,Khartoum,1.0,0.0,Sudan,Africa
1723,Southern Darfur,8.0,6.0,Sudan,Africa
1724,Khon Kaen,7.0,0.0,Thailand,Asia
1725,Krabi,13.0,0.0,Thailand,Asia
1726,North Bahr Ghaza,7.0,4.0,South Sudan,Africa
1727,Warab,9.0,0.0,South Sudan,Africa
1728,West Bahr Ghazal,0.0,0.0,South Sudan,Africa
1729,West Equatoria,3.0,0.0,South Sudan,Africa
1730,West Darfur,7.0,4.0,Sudan,Africa
1731,Brokopondo,0.0,0.0,Suriname,South America
1732,Coronie,0.0,0.0,Suriname,South America
1733,Marowijne,0.0,0.0,Suriname,South America
1734,Nickerie,0.0,0.0,Suriname,South America
